CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,LATITUD,LONGITUD,FECHA DE CORTE
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000130,ESC QUEBRADAFRENOS,RURAL,6.052924871,-73.45878982,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000067,ESC SAN ISIDRO,RURAL,6.044031301,-73.46931917,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000075,ESC SAN PEDRO,RURAL,6.019592,-73.496068,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000041,ESC SAN ROQUE,RURAL,6.06837,-73.518735,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000144,COL DE ED BAS LA ESTANCIA,RURAL,6.141231698,-72.66937613,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000161,COL DE ED BAS OCAVITA,RURAL,6.147827564,-72.69877675,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000152,ESC EL BATAN,RURAL,6.136537022,-72.7191259,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000055,ESC JUPA,RURAL,6.166018544,-72.67531527,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000128,I.E. LUIS MANUEL PARRA CARO - SEDE PRINCIPAL,RURAL,6.120726991,-72.72727407,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000179,SEDE SATIVA VIEJO,RURAL,6.108516525,-72.70337019,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15723,SATIVASUR,115723000167,I.E. TECNICA SEÑOR DE LOS MILAGROS,215723000145,ESC LA CALDERA,RURAL,6.059339275,-72.68774727,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15723,SATIVASUR,115723000167,I.E. TECNICA SEÑOR DE LOS MILAGROS,215723000072,ESC LOS TUNJOS,RURAL,6.049952301,-72.68592698,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000108,EL CAIRO,RURAL,5.531733,-73.243618,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000086,I.E. SANTO DOMINGO SAVIO GAIATO,215740000248,ESC TOCAVITA ALTO,RURAL,5.493055556,-73.2625,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000060,I.E. JURUVITA,215740000124,ESC TURGA,RURAL,5.52164,-73.28169,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000086,I.E. SANTO DOMINGO SAVIO GAIATO,215740000159,FIRAYA NORTE,RURAL,5.505,-73.23388889,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000086,I.E. SANTO DOMINGO SAVIO GAIATO,215740000116,FIRAYA SUR,RURAL,5.493055556,-73.2625,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000060,I.E. JURUVITA,215740000167,GUATICHÁ,RURAL,5.524722,-73.263333,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000051,MARIA AUXILIADORA,RURAL,5.523789,-73.201034,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000078,SAN JOSÉ,RURAL,5.506199228,-73.19326414,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000043,SAN JUAN BOSCO,RURAL,5.510345,-73.209478,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000094,SAN MARTÍN,RURAL,5.516050197,-73.18355594,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15753,SOATÁ,115753000013,I.E. JUAN JOSE RONDON,215753000093,CENTRO EDUCATIVO EL CEIBO,RURAL,6.295968803,-72.67547423,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15753,SOATÁ,315753000021,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000204,CENTRO EDUCATIVO LA JABONERA,RURAL,6.28588729,-72.65374772,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15753,SOATÁ,315753000021,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000174,ESC LA LAGUNA,RURAL,6.3124543,-72.66037781,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,215757000209,ELA SOCHAVIEJO,RURAL,6.01113,-72.698344,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15757,SOCHA,215757000187,I.E. LOS LIBERTADORES,215757000098,ESC RUR HELECHAL,RURAL,6.025059749,-72.66518476,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,215757000365,ESC SAGRA ABAJO,RURAL,6.013305211,-72.69878275,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,215757000071,ESC SANTA TERESA,RURAL,5.986702837,-72.74123234,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15757,SOCHA,215757000136,I.E. MATILDE ANARAY,215757000136,I.E. MATILDE ANARAY - SEDE PRINCIPAL,RURAL,5.94881487,-72.67372724,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000163,ESC COMEZA BAHO,RURAL,5.986111,-72.627222,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000040,ESC EL OSO,RURAL,5.936275518,-72.5004092,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000139,ESC EL VERDE,RURAL,6.106389,-72.577778,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000198,ESC GUAQUIRA,RURAL,6.100641524,-72.63633554,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000058,ESC LA MANGA,RURAL,6.074312788,-72.58125102,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000104,ESC LOS MORTIÑOS,RURAL,6.059108032,-72.5758199,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000066,ESC LOS PINOS,RURAL,6.038909,-72.594594,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000112,ESC MAUSA,RURAL,6.09,-72.593889,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000309,ESC SAN JOSÉ DE PARPA,RURAL,6.018355025,-72.62046966,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000236,ESC SAN PEDRO COCHIA,RURAL,6.03267222,-72.60666961,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000279,ESC SAN PEDRO GUITA,RURAL,6.037532621,-72.60655016,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15761,SOMONDOCO,215761000167,I.E. TECNICA JOSE BENIGNO PERILLA,215761000078,CUCUAVACA,RURAL,4.97128795,-73.42512606,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15761,SOMONDOCO,215761000051,I.E. NORMAL SUPERIOR VALLE DE TENZA,215761000051,I.E. NORMAL SUPERIOR VALLE DE TENZA - SEDE PRINCIPAL,RURAL,5.005369006,-73.43133698,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,215762000021,ESC EL SALITRE,RURAL,5.604204,-73.411202,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,215762000063,ESC PITA Y CHONE,RURAL,5.607703,-73.44073,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,215762000039,ESC PORTOBELO,RURAL,5.592414,-73.427224,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,215762000098,ESC TAUSAMENA,RURAL,5.553065,-73.491369,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000079,CENT EDUC PUENTE HAMACA,RURAL,5.497778,-73.333333,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000028,ESC CRUZ BLANCA,RURAL,5.457130932,-73.33101517,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000052,ESC EL ROSAL,RURAL,5.461583498,-73.31420427,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000109,ESC OTRO LADO,RURAL,5.497078037,-73.3486371,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000141,ESC QUEBRADA GRANDE,RURAL,5.502721405,-73.33630233,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000133,ESC RURAL ALTO NEGRO,RURAL,5.504808906,-73.29920142,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000036,ESC RURAL QUEBRADA VIEJA,RURAL,5.487778,-73.302778,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000044,ESC RURAL ROMINGUIRA,RURAL,5.531352745,-73.3060733,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000117,ESUELA RURAL CHAINE,RURAL,5.518137219,-73.29494218,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000113,CENT EDUC AVENDAÑOS,RURAL,5.828856584,-73.29421539,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000172,CENT EDUC CORTADERA GRANDE,RURAL,5.726122,-73.295287,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000288,CENT EDUC LLANO GRANDE,RURAL,5.764722,-73.247222,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000202,CENT EDUC MORAL,RURAL,5.725568,-73.261398,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000156,CENT EDUC SALITRE,RURAL,5.764722,-73.231111,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000148,CENT EDUC CATOBA,RURAL,5.7214,-73.277509,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763000334,CENT EDUC CORTADERA CHIQUITA,RURAL,5.73403308,-73.29337068,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,215763000075,I.E. ADOLFO MARIA JIMENEZ,215763000130,CENT EDUC BOSIGAS CENTRO,RURAL,5.723623,-73.240286,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,215763000075,I.E. ADOLFO MARIA JIMENEZ,215763000067,CENT EDUC JOSE JOAQUIN CASTRO MARTINEZ,RURAL,5.740178,-73.22262,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,215763000075,I.E. ADOLFO MARIA JIMENEZ,215763000164,CENT EDUC OCUSA,RURAL,5.766300554,-73.20826926,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,215763000075,I.E. ADOLFO MARIA JIMENEZ,215763000318,ESC JAIME RIAÑO CANO,RURAL,5.750278,-73.184167,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,215774000158,CENT ED RUR SIAPORA,RURAL,6.192640832,-72.63547138,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,215774000093,CENT EDUCATIVO DESAGUADERO,RURAL,6.194582473,-72.80883891,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,215776000091,I.E. PEDREGAL ALTO,215776000376,ESC EL CEDRO,RURAL,5.64826244,-73.64996865,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,215776000091,I.E. PEDREGAL ALTO,215776000384,ESC LA ESPERANZA,RURAL,5.65189504,-73.62357914,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,215776000058,ESC ROA,RURAL,,,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,315778000181,I.E. TECNICA SAN BARTOLOME,215778000063,CENT EDUC GAQUE,RURAL,5.008992399,-73.45121245,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,215778000047,I.E. LOS NARANJOS,215778000039,CENT EDUC GUAMO,RURAL,5.037940921,-73.40043285,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,215778000047,I.E. LOS NARANJOS,215778000152,ESC SIGUIQUE ARBOL,RURAL,5.008564096,-73.40038716,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,315778000181,I.E. TECNICA SAN BARTOLOME,215778000110,CENT EDUC PIEDRALARGA,RURAL,5.019973611,-73.431718,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000109,COL EDUC BAS SANTA LUCIA,RURAL,5.931685,-72.764732,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000133,ESC CALLE ARRIBA,RURAL,5.906671551,-72.75461123,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,215790000265,ESC CHAMIZAL,RURAL,5.870751208,-72.75272669,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,215790000176,ESC SAN ANTONIO,RURAL,5.861899613,-72.79995424,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000222,I.E. JUAN JOSE RONDON - SEDE PRINCIPAL,RURAL,5.944933284,-72.77271417,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000206,LA CHAPA,RURAL,5.977429583,-72.74302801,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000184,NARIÑO UNO,RURAL,5.961725141,-72.76146883,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,215798000116,ESC RURAL DE BARZAL,RURAL,5.107920219,-73.41092368,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,215798000051,ESC RURAL DE CORA CHIQUITO,RURAL,,,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,215798000230,ESC RURAL DE RESGUARDO,RURAL,5.05826025,-73.42448442,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,215798000191,ESC RURAL HUMBERTO AVILA MORA,RURAL,5.057785,-73.425002,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000395,I.E. ANDRES ROMERO AREVALO,215804000077,ESC EL CARMEN,RURAL,5.271842,-73.437587,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000204,I.E. SUPANECA,215804000123,ESC PIEDRAS DE CANDELA,RURAL,5.321634101,-73.42653528,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,215804000328,ESC QUICHATOQUE,RURAL,5.276397,-73.396392,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,215804000107,ESC RUCHE,RURAL,5.316026,-73.370889,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,215804000093,ESC SUTA ARRIBA,RURAL,5.321667,-73.352778,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,215804000255,ESC ZANJA,RURAL,5.323897,-73.429727,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000395,I.E. ANDRES ROMERO AREVALO,215804000395,I.E. ANDRES ROMERO AREVALO - SEDE PRINCIPAL,RURAL,5.336999471,-73.4189448,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000204,I.E. SUPANECA,115804000412,SEDE NUEVO MILENIO,RURAL,5.310278,-73.333056,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000236,I.E. TECNICO INDUSTRIAL,215806000198,CED CHORRITO,RURAL,5.798290242,-73.01351201,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,215806000112,CED EL HATO,RURAL,5.699973,-73.045249,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,215806000201,CED ESTERILLAL,RURAL,5.732081641,-73.03298094,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,215806000261,CED LA BOYERA,RURAL,5.765358502,-72.99788341,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,215806000104,CED LA CARRERA,RURAL,5.717525288,-72.95439488,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000236,I.E. TECNICO INDUSTRIAL,215806000163,CED LAS VUELTAS,RURAL,5.77468934,-73.00735303,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000236,I.E. TECNICO INDUSTRIAL,215806000147,CED PUENTE DE LA BALSA,RURAL,5.75211991,-73.05352596,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000236,I.E. TECNICO INDUSTRIAL,215806000066,ESC LA ESTACIÓN,RURAL,5.774237,-72.97987,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000139,I.E. ROBERTO FRANCO IZASA,215806000139,I.E. ROBERTO FRANCO IZASA - SEDE PRINCIPAL,RURAL,5.731451084,-72.96449807,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,215806000236,I.E. TECNICO INDUSTRIAL,215806000236,I.E. TECNICO INDUSTRIAL - SEDE PRINCIPAL,RURAL,5.79987923,-72.99915991,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15808,TINJACÁ,115808000026,I.E. MARIANO OSPINA PEREZ,215808000161,ESC FUNZA,RURAL,5.57486357,-73.66249592,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15808,TINJACÁ,115808000026,I.E. MARIANO OSPINA PEREZ,215808000071,ESC PEÑAS,RURAL,5.55818571,-73.6742224,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15808,TINJACÁ,115808000026,I.E. MARIANO OSPINA PEREZ,215808000055,ESC SANTA BARBARA,RURAL,5.985730454,-73.48370497,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,215810000038,ESC RURAL EL PALMAR,RURAL,6.421935894,-72.70183431,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,215810000020,ESC RURAL FRANCISCO DE PAULA SANTANDER,RURAL,6.433887926,-72.69167848,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,215810000119,ESC RURAL LA CARRERA,RURAL,6.46316579,-72.68486194,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,215810000259,ESC RURAL OVACHIA ARRIBA,RURAL,6.415308,-72.686408,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,215810000208,ESC RURAL SIMON BOLIVAR,RURAL,6.433086,-72.688996,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,215814000296,ESC CENTRO ARRIBA,RURAL,5.559402,-73.166317,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,215814000130,ESC CUNUCA,RURAL,5.601368,-73.153207,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000253,I.E. TECNICA RAFAEL URIBE,215814000113,ESC LEONERA,RURAL,5.630272,-73.181515,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,215814000105,ESC PASO GRANDE,RURAL,5.575623,-73.14828,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,215814000121,ESC SAN ANTONIO,RURAL,5.605568,-73.177229,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000253,I.E. TECNICA RAFAEL URIBE,215814000300,SEDE EL PINO,RURAL,5.571389,-73.194722,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000253,I.E. TECNICA RAFAEL URIBE,215814000261,SEDE SAN RAFAEL,RURAL,5.571389,-73.194444,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000129,ESC CARARE,RURAL,5.912426,-73.490929,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000111,ESC EL MIRTO,RURAL,5.95820295,-73.48810302,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000048,ESC EL TABLON,RURAL,5.921926,-73.528595,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000102,ESC FUNCIAL,RURAL,5.966739266,-73.51076739,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000099,ESC GACHANZUCA,RURAL,5.923342,-73.519845,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000200,ESC JOSE MARIANO SANCHEZ,RURAL,5.925286,-73.491373,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,215816000072,ESC SANTA MARIA,RURAL,5.965609022,-73.46793709,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15820,TÓPAGA,115820000023,I.E. TECNICA CARLOS JULIO UMAÑA TORRES,215820000109,CENT EDUC ATRAVIEZAS,RURAL,5.773919,-72.814963,"Tuesday, April 16, 2024"
